"entry_id","entry_name","poll_id","poll_name","description","year_from","year_to","region_id","expert_id","expert_name","date_created","date_modified","data_source"
2143,City of God,52,Religious Text (v1.0),"City of God is one of the last works written by Augustine of Hippo (554-430 CE), a Christian bishop, philosopher, theologian, and Church Father from Hippo Regius in Roman North Africa. Many of the ideas put forth in this work remain essential Church doctrines. These include the doctrine of original sin, the conflict between divine omniscience and free will, and explanations for the existence of evil. 
Augustine wrote City of God as a response to those non-Christian Romans who argued that the sack of Rome by the Visigoths in 410 CE and the general decline of Rome was the fault of Christians. Roman religion required sacrifices to various gods in order to gain their favor and protection resulting in good conditions for the Roman Empire. Many thus argued that Christianity's adoption by Rome since the reign of Constantine (272-337 CE) had caused neglect of duties to Roman gods, resulting in Rome's deterioration.
Augustine first asserted that it was Christianity that was responsible for Rome's earlier successes. Furthermore, he argued that Rome's decline was ultimately unimportant compared with the goal of heaven, which he called the City of God (distinguished from Rome as the CIty of Human Beings). 
City of God examines human history as the conflict between these two cities which is the conflict between God and Satan, arguing that God is bound to win because history is and has always been divinely guided.",410,426,2299,1128,Joshua Schachterle,2024-01-28 18:48:46.842 +0100,2024-03-07 09:55:10.232 +0100,Database of Religious History (DRH)
2144,Surb Astvatsatsin of Areni (Սուրբ Աստուածածին եկեղեցի),50,Religious Place (v1.2),"Surb Astvatsatsin (Church of the Holy Mother of God) in Areni village is located in the province of Vayots Dzor Armenia. The church was designed and built by the architect and artist Momik in 1321, who later built the famous Surb Astvatsatsin at the nearby Noravank Monastery. Given the church’s proximity to the ruined estate of Lord Tarsaitch Orbelian, and Momik’s association with the Orbelian family, it is likely that this church was a commission of the Orbelian nobility. Located on at an elevation above the village and Arpa River, the church is made of ashlar quarried from the local stone upon which it sits and features a single nave with two aisles and a semi-circular eastern apse. The roof features a classical Armenian-style conical dome with pronounced drum and cupola with relief carvings on each of the four primary pendentives depicting the tetramorph: a winged lion, winged ox, winged man, and winged eagle representing the four Evangelists. Entrances can be found on both the southern and western façades of the church. The southern exterior tympanum features a simple stylised cross carving, while the western façade features a tympanum relief of the Virgin Mary and Child enthroned and is surrounded by inscription. Outside of the church are several kachkars, burial markers, and sarcophagi, many which feature elaborately carved scenes. The church is still in use as a primary place of worship for Areni villagers.",1321,2024,2208,1554,Aurora Camaño,2024-01-29 11:23:48.770 +0100,2024-01-31 18:14:11.592 +0100,Database of Religious History (DRH)
2147,الدولة الحفصية 1229-1574,43,Religious Group (v6),بداية حكم الحفصيين الذي استمر من سنة 1229 ميلاديًا إلى سنة 1574، كانت عن طريق أبو زكريا الحفصي الذي اتخذ مدينة تونس عاصمة لحكمه، وينتمي الحفصيون إلى قبيلة هنتانة، أعظم قبائل مصمودة التي عاشت بالمغرب الأقصى، استمدوا تسميتهم من أبو حفص يحي بن عمر (1174-1195 ميلاديًا)، أحد أجداد الأسرة الذي يعد من رجالات ابن تومرت مؤسس دولة “الموحدين” الأوفياء.,-1229,1574,2210,1244,Helmi Ghazouani,2024-01-29 14:00:39.995 +0100,2024-03-03 22:46:00.284 +0100,Database of Religious History (DRH)
2148,الدولة الحسينية 1705م -1957م,43,Religious Group (v6),"الحسينون: هم سلالة من البايات حكمت في تونس سنوات 1705-1957 م. المقر: تونس (قصر باردو). كان مؤسس السلالة الحسين بن علي (1705 - 1735 م) قائدا على فرقة الخيالة في الجيش العثماني. بعد اضطراب الأوضاع السياسية في تونس، استولى على الحكم على حساب المراديين ثم أخذ يستقل بالأمر حتى أصبحت دولته كيانا قائما بذاته (على حساب الأتراك العثمانيين). أدت الحروب العائلية التي عرفتها دولة الحسينيين في تونس في عهد (ابن أخ المؤسس) علي باشا (1735-1756 م) إلى غزو البلاد سنة 1756 م، ثم قيام وصاية على تونس من طرف حكام الجزائر (دايات الجزائر).
استعادت الدولة عافيتها أثناء عهد علي باي بن حسين (1759-1782 م) ثم حمودة باشا بن علي (1782 - 1814 م)، سميت هذه الفترة بالفترة الذهبية. اكتمل استقلال تونس سنة 1807 م وأصبحت دولة كاملة السيادة. بدأت في نفس الفترة عملية تعريب البلاد، من خلال إحياء الثقافة، كما تم إدخال نظام تعليمي أشرفت عليه الدولة. بعد أن قامت فرنسا باحتلال الجزائر سنة 1830 م، أصبحت تونس تحت رحمة القوى الأوروبية، كما أصبح اقتصادها مرتبطا بها أكثر. حاول أحمد باي (1837-1855 م) ثم محمد الصادق بن حسين (1859-1882 م) القيام بإصلاحات على الطريقة الأوروبية.",1705,1957,2218,1244,Helmi Ghazouani,2024-01-29 14:50:27.472 +0100,2024-03-03 22:47:07.147 +0100,Database of Religious History (DRH)
2149,Judaism in Byzantium,43,Religious Group (v6),"Jews constituted a significant minority group with the Byzantine Empire for the entirety of its history, and were, to a degree, integrated into wider Roman society, yet occupying something of a liminal position. Their legal status was defined and circumscribed in Late Antiquity by successive legislations, with them being guaranteed a degree of protection from arbitrary molestation and right to practice their religion freely, while also being legally and socially subordinated to the Christian majority. For example, the Theodosian code barred their participation in civil or military officialdom, while the Justinianic code attempted to subordinate the administration of the Jewish community to that of the Roman State, further circumscribing the rights of Jews and, most strikingly, banning the public reading of the Pentateuch in Hebrew rather than Greek, and totally proscribing the reading of the Mishna. Herakleios, faced with a combination of internal crisis and Jewish support of Sassanian and later Arab occupations of Syria and Egypt, attempted a massive forced conversion of Jews and heretics within the empire, though this was apparently unsuccessful, as the continued existence of vigorous Jewish communities within Byzantium attest, and the years between the reign of Herakleios and the Fourth Crusade would be punctuated by only brief and limited persecutions under Leo III the Isaurian, Basil I the Macedonian, and Ioannes Tzimiskes. Despite their potentially precarious social and legal position, the Jewish communities of Byzantium flourished; Justinian's prohibition on the reading of the Mishna conversely led to the composition of elaborate liturgical poems known as piyutim, which were influential in later traditions of the Mahzor, while scholars in a Jewish Community in the Byzantine Catepanate of Italy composed the famous chronicle of the Sefer Yosippon. Benjamin of Tudela's notes on his travels through Byzantium in the twelfth century during the reign of Manuel I Komnenos reveal a world in which, despite both institutionalized and informal systems of antisemitic segregation and discrimination, Jewish communities flourished economically, taking part in agriculture, medicine, trade, and the especially the production of luxury textiles. Though partially segregated from broader society by the boundaries of their designated quarters and internal communal institutions, Jewish communities were a conspicuous presence in the larger cities of the Byzantine world such as Thebes, Corinth, Thessalonike, Rhodes, and above all in Pera-Galata opposite Constantinople, which, before it became a Genoese colony, was an extramural settlement of Jews and tanners. The depredations visited upon the Empire by Latin Crusaders and seaborne marauders that would culminate in the Fourth Crusade effected Byzantine Jews as it did their Christian neighbors (or, indeed, perhaps more so), and the impoverished successor states which emerged from those crises proved more able and more willing to persecute Jews than their predecessors, as bouts of persecution in the Despotate of Epiros under Theodore Komnenos Doukas, and in the Empire of Nikaia under Ioannes Vatatzes and his son Theodoros II Laskaris demonstrate. Nevertheless, the ascension of the Palaiologoi at least temporarily reversed this pattern, for Michael VIII relied on the funds of the Jewish community in his bid for emperor and, as such, extended to them certain freedoms and protections which were preserved by his son and successor Andronikos II, attracting censure from the Melkite Patriarch of Alexandria. Ultimately, the Jewish communities which proved the sites of the most anxiety for the Palaiologoi would be those of Venetian Jews or Jews of naturalized Venetian citizenship, who thus came under the purview of the economic and legal concessions granted to La Serenissima. The conquest of Byzantium by the Ottomans, however, incorporated Byzantine, or Romaniote, Jews into a far broader patchwork of communities in Europe and the Middle East, and led to the settlement in the Aegean of numerous Sephardic refugees fleeing from the kingdoms of Iberia, which would alter the Jewish demography of the region. Nevertheless, Romaniote congregations continue to exist in Greece, Israel, and the United States to this day.",330,1453,1893,1320,Ethan Schmidt,2024-01-29 16:09:16.212 +0100,2024-02-22 19:00:42.575 +0100,Database of Religious History (DRH)
2152,Wang Bi's 王弼 commentary to the Daodejing 道德經: the Laozi Daodejing zhu 老子道德經注,52,Religious Text (v1.0),"The Wang Bi 王弼 edition and commentaries to the Daodejing 道德經 represent, together with the Heshang Gong 河上公 edition, the most circulated editions of the text. 
Wang Bi, styled as Fusi 輔嗣, was born in Luoyang in 226 AD and died at the age of 23 in 249 AD, because of an epidemic. A promising philosopher already since a very young age, during the Three Kingdoms period (San guo 三國, 220 – 280 AD), he served as a bureaucrat in the state of Cao Wei 曹魏.
Identified by scholarship as either Xuanxue 玄學 (with Lao-Zhuang 老莊 and Huang-Lao 黃老 influences) or primarily Confucian, he is mostly known for his commentaries on the Lunyu 論語 (of which we only have transmitted quotations), on the Yijing 易經, and on the Daodejing: the Laozi Daodejing zhu 老子道德經注 (Commentary to the Laozi) and the Laozi Zhilüe 老子指略 (Introduction to the Laozi).
Wang Bi's edition of the Laozi 老子, which accompanies his commentary, is widely regarded as the standard edition of the text, despite showing some later interpolations. Nevertheless, his recension of the Laozi and the attached commentary have been translated into several languages, as well as having influenced the philosophical debate in China for nearly two millennia. 
The earliest transmitted copies of Wang Bi’s edition of the Laozi with his commentary that have come down to us are dated to the Ming Dynasty 明朝 (1368–1644) and some discrepancies are noticeable between the Laozi edition attached to the commentary and the quotations given in the commentary itself. There is a total of 79 passages in which Wang Bi’s commentary differs from Wang Bi’s Laozi. In 78 of these occurrences, the reading in the commentary matches the reading found in Guodian 郭店, Mawangdui 馬王堆, and other manuscript-editions of the Laozi or in quotations from the Laozi in various earlier texts (e.g., in the Huainanzi 淮南子 or the Zhanguo ce 戰國策). It is plausible that the verses quoted in the commentary represent the Laozi known to Wang Bi, while the Laozi edition attached to Wang Bi’s commentary might have suffered more than the commentary from later interpolations and changes (especially elements taken from Heshang Gong’s text). The differences between quotations from Wang Bi’s commentary in other texts and the transmitted version of his commentary are small, implying that it must be close to the original written by Wang Bi.
Wang Bi refers to a Laozi text divided into zhang 章 and pian 篇, but without ever mentioning a division into a Dejing section and a Daojing section. In the Laozi Zhilüe, Wang Bi always refers to the Laozi, while he never calls the text “Daodejing.”
His philosophical analysis of the Daodejing is based on the centrality of the notion of wu 無 (non-being, nothingness) as the point of origin for the generation of the ten thousand things (wanwu 萬物). Wu, according to Wang Bi, corresponds to the Dao 道 (Way), and this concept is echoed by various metaphors in the body of the text (for example, the hub of a wheel, the valley, the door). Wang Bi also identifies wu with the function of the Dao and of Ziran 自然 (naturalness) meaning that the Dao acts out of nothing, and never acts out of something – it acts with no consciousness. And the sage does the same: he embodies wuwei 無為, not in the sense of “non-action,” but rather in the sense of “non-deliberate action.” Acting against the principle of wuwei, that is, against the Dao, inevitably brings danger. The sage, albeit being a human being and being involved in human affairs, according to Wang Bi, always acts naturally and responds to things spontaneously and with no personal desires. Wang Bi identifies Confucius with the Laozian sage, capable of wuwei, embodying the principle of nothingness. Wang reads the Laozi asserting that you 有 (being) comes from wu, and that wu is the ultimate substance of being, conferring enormous centrality to emptiness (xu 虛) and to the idea of emptying one’s heart-mind in order to respond to things in their ziran. Because of this peculiar understanding of the concept of emptiness in the Laozi, Wang Bi’s commentary played a crucial role in the popularization of Mahayana Buddhist doctrines in China.
Wang Bi’s provides comments on the various zhang trying to reduce ambivalence in more obscure passages through references to passages of clearer content; he explains the words, clarifies the metaphors, and provides grammatical explications where needed.
Wang Bi’s Laozi has been transmitted divided into 81 zhang of which two (zhang 31 and zhang 66) are not provided with a commentary. For the remaining 79 zhang, 403 commentary statements are provided in total. It is plausible that the entire comment for each zhang was originally written at the end of the zhang, justifying the presence of repeated verses from the Laozi in the commentary, preceded by 故曰/故/故云/故謂.",200,2023,809,1195,Francesca Puglia,2024-01-30 17:50:35.595 +0100,2024-01-31 00:06:55.400 +0100,Database of Religious History (DRH)
2153,Guishen zhi ming 鬼神之明,52,Religious Text (v1.0),"Guishen zhi ming 鬼神之明 (The Brilliant Insight of Ghosts and Spirits) is the title given to a bamboo manuscript included in the Shanghai Museum collection. It is a looted bamboo manuscript acquired by the Shanghai Museum from the Hong Kong Antiquities Market in 1994. The manuscript has been dated by archaeologists around 300 BCE and it is deemed to be an original product from the southern state of Chu 楚. Ding Sixin 丁四新 proposed the alternative title Guishen 鬼神 (Ghosts and Spirits) for this manuscript, based on the tradition of juxtaposing two main words from the first sentence.
It is a short text inked on five bamboo strips (the fifth being shared with the Rongshi you chengshi 融師有成氏) that includes a total of 197 characters (211 when counting the recovered ones, according to Cao Jinyan 曹锦炎). The transcription of the text is found in Ma Chengyuan 马承源, Shanghai Bowuguan Zhanguo Chu zhushu 上海博物館戰國楚竹書 vol. 5.
Similarly to the Mozi 墨子 (with particular reference to the Ming Gui 明鬼 III section, since sections I and II are now lost), the Guishen zhi ming argues for the existence of ghosts and spirits, strengthening the prominence of this theme within the Warring States (475–221 BCE) religious and philosophical discourse.
But contrary to the Mozi and to Confucian view, this text states that in some realms ghosts and spirits are indeed perspicuous, while in others they are not. Just as in the Mozi, however, ghosts and spirits cover the role of rewarders and punishers of humans, based on people’s behavior – although, according to the author of this manuscript, ghosts and spirits are not omniscient. The existence of ghosts and spirits is not questioned; what the author is skeptical about is the ability of these beings to recognize people's individual instances of merit and guilt so that they can be rewarded or punished accordingly. This limiting view of the abilities of ghosts and spirits, absent from the debate that emerges from the transmitted tradition, offered additional nuance to the religious discussion of the Warring States period.
The manuscript, in line with Mozi's view and sharing the same vocabulary, refers to instances in which indeed ghosts and spirits reward the good and punish the wicked (賞善罰暴), bringing the example of the virtuous sovereigns of antiquity Yao 堯, Shun 舜, Yu 禹, and Tang 湯 and of the tyrants Jie 桀, Zhou 紂, You 幽, and Li 厲. But the manuscript also brings contrary examples: those cases in which a wise ruler is not rewarded (the case of Wu Zixu 伍子胥) or a wicked one is not punished (Duke Yi of Rong 榮夷公). By using huo 或 (sometimes) the manuscript clarifies the underlying idea that justice at the hands of ghosts and spirits is not inevitable, but rather sporadic: 如以此詰之 ， 則善者或不賞 ， 而暴者或不罰.
The text also proposes possible reasons behind this lack of ming 明 (brilliant insight, perspicuity) on the side of the ghosts and spirits, posing two possible scenarios, but avoiding making a choice among the two: one possibility is that ghosts and spirits actually have the strength and the capacity (neng li 能力) to always be perspicuous, yet they choose to not do so; the second possibility is that they wish to possess a firmer strength (li 力), but they do not.",-400,-300,1775,1195,Francesca Puglia,2024-01-31 00:36:14.871 +0100,2024-01-31 22:16:11.710 +0100,Database of Religious History (DRH)
2154,Chichen Itza,50,Religious Place (v1.2),"Chichen Itza, located in the Yucatan Peninsula, is a prominent archaeological site that holds great significance in the realm of Mesoamerican studies and the exploration of ancient Maya pre-Hispanic cultures. 
This ancient city, whose name translates to ""At the mouth of the well of the Itza,"" is a testament to the architectural and cultural prowess of the Maya civilization. Its rich historical and cultural significance has been the subject of extensive scholarly study, with numerous texts and sources contributing to our understanding of this remarkable site.

Chichen Itza thrived during the Terminal Classic (Yabnal Phase) and Early Postclassic (Chichen Itza Phase) periods, roughly spanning from the 7th to the 13th century CE. This chronological context places it within a pivotal era of transition and transformation in Maya society, marked by the decline of the southern lowland cities and the emergence of new centers of power in the northern Yucatan.

Situated in the northern reaches of the Yucatan Peninsula, Chichen Itza's location played a crucial role in its historical development. The site's proximity to natural water sources and its strategic positioning within the region's trade networks contributed to its prominence as a political and economic hub, influencing the city's growth and cultural interactions with neighboring regions.

Chichen Itza's cultural significance extends beyond its architectural grandeur. The site's structures, such as the iconic Pyramid of Kukulcan (El Castillo), the Temple of the Warriors, and the Great Ball Court, or recently excavated Temple of the Turtles in the Initial Serie reflect the Maya's advanced understanding of astronomy, mathematics, and religious practices. Additionally, the integration of diverse architectural styles, believed to be influenced by the Central Mexico people, highlights Chichen Itza's role as a melting pot of Mesoamerican cultures.

Chichen Itza's exploration has significantly contributed to the broader field of Mesoamerican studies, shedding light on the interregional connections, sociopolitical dynamics, and religious practices of ancient Maya civilization. As a UNESCO World Heritage site, its preservation and ongoing research serve as a focal point for interdisciplinary studies, encompassing archaeology, anthropology, art history, and epigraphy.",650,1150,2220,1201,Bertrand Lobjois,2024-01-31 05:58:55.000 +0100,2024-02-28 07:16:48.321 +0100,Database of Religious History (DRH)
2156,Oxkintok y el período del clásico medio en el norte de la Península de Yucatán.,50,Religious Place (v1.2),"El sitio arqueológico de Oxkintok ha sido un lugar privilegiado para estudiar un momento de cambios e innovaciones arquitectónicas que reflejan influencias religiosas de las regiones del bajío mexicano, en especial de Teotihuacan. Estas mismas también se reflejan en la forma de orientar astronómicamente algunas estructuras, que darán lugar a otros movimientos religiosos con el auge posterior de Uxmal y otros lugares de llamada zona Puuc.

El sitio arqueológico, cuenta con varios grupos arquitectónicos, el Ah May que cuenta con la pirámide más grande sobre una acrópolis, el Ah Canul que es una zona habitacional de élite, el Ah Dzib que tiene las primeras formas monumentales, seguidos de los grupos Donato Dzul, Dzib, Kumul, Millet y Xanpol que no se encuentran en óptimas condiciones de conservación como los primeros tres.

Este lugar tiene de relevancia religiosa, el hecho de ser un punto de enclave a partir del 300 d.C. donde comienza la urbanización a gran escala y poco después, grupos del altiplano central comienzan a influir en el mismo hasta el 550 d.C., donde también se puede ver otro cambio regional importante, donde no sólo alcanza su apogeo, sino que se comienza un período conocido como ""Puuc Temprano"" que influenciará el resto de la zona aledaña hacia el oriente, terminando en 850 d.C. donde se establece el ""Puuc Clásico"", cambia la arquitectura y los patrones religiosos en la misma, creciendo al oriente, rumbo cardinal que simbólicamente representa lo más sagrado entre los mayas.",-500,1000,2224,1559,Orlando Casares Contreras,2024-02-01 17:14:01.660 +0100,2024-02-14 17:13:23.298 +0100,Database of Religious History (DRH)
2157,Blue Light Evangelicals in the Late Eighteenth-Century Royal Navy,43,Religious Group (v6),"Rear Admiral Richard Kempenfelt and Comptroller of the Navy Charles Middleton are credited for spearheading the Blue Light Movement within the Royal Navy. This was a Methodist campaign that sought to restore ritualized religious adherence among sailors aboard ship throughout the American, French, and Napoleonic Wars. This aquatic sub-revival is closely affiliated with the Navy, but merchantmen also witnessed this movement below deck. Navy officers with Methodist leanings were principally referred to as ""Blue Lights,"" and while these men were characteristically socially and politically conservative, they believed that the spiritual status-quo of the Royal Navy prior to the American Revolutionary War necessitated reform. The Blue Lights believed that the Navy was tainted by licentiousness, lethargy and moral decline due to a lack of competent religious leadership throughout the eighteenth-century and needed a spiritual reawakening. For these staunch Protestants, a primary aim for introducing evangelical Christianity into British maritime life was to group officers and common seamen together in a religious unity that transcended rank. Blue Lights perceived the ship as a fertile missional ground for evangelistic activity and paternal pastorship among the rank and file. As one ""church,"" officers and sailors gathered below deck in the crew's quarters to read the Bible, sing psalms, and pray in equitable brotherhood; a revolutionary idea in a traditional environment that structurally reinforced rank segregation. As a term, it is difficult to ascertain when ""Blue Light"" was first used. However, the nickname caught on by the end of the Napoleonic Wars in naval circles, with common sailors being referred to as Methodists or pslam-singers and officers as Blue Lights (sometimes also called psalm-singers).",1775,1815,2225,1560,Bethany Henderson,2024-02-01 21:46:32.113 +0100,2024-03-25 19:11:27.849 +0100,Database of Religious History (DRH)
2158,The Mausoleum of Galla Placidia,50,Religious Place (v1.2),"The so-called mausoleum of Galla Placidia was initially an annex chapel of a cross-shaped basilica with aisleless arms, which is known under the name of S. Croce (the Holy Cross). This church was founded between 425 and 450, by Galla Placidia, the daughter of emperor Theodosius I (Theodosius the Great). Nowadays, only the ruins of the S. Croce basilica are preserved. The annex chapel was an oratory dedicated to S. Lorenzo Fomoso. However, it seems that it was intended to host the tomb of Galla Placidia. This never happened because the empress died in Rome and she was buried there. 
The mausoleum of Galla Placidia is a small building in the shape of a Latin cross with barrel-vaulted arms and a high central bay that supports a pendentive dome. The windows are framed by blind arcades; classical cornices set off the pediments over the arms. The masonry is composed of very high bricks and narrow beds of white mortar. The interior decoration is elaborate and related to the art of the Imperial court. The walls are coated with grey marble down to the floor level. 
The iconographic program of the monument is simple, composed mainly of various decorative elements and not so many figures. The hemispherical dome and the four pendentives are decorated with the starry dark blue sky and a golden Latin cross in the middle. The longer arm of the cross is turned towards the east. On the four sides, in the sprandles, the four symbols of the Evangelists (the Lion, the Eagle, the Angel and the Ox) appear through clouds. Right below, in the four drums that support the dome, eight Apostles dressed in white tunics are represented in couples. Each couple stands on both sides of a window. Below each window, there is either the representation of a perirrhanterion between two doves or two doves drinking from a basin. The Apostles look up to the sky and with vivid gestures, they glorify the Apocalyptic Cross at the centre of the dome. This scene is inspired by imperial iconography, but it is related to the Last Judgment, which will be announced by the Cross that will appear from the east. The four symbols of the Evangelists are also related to the Apocalyptic Cross because they will surround the Throne of God during the Last Judgment. Thus, the entire scene of the dome is a glorification of the Cross of Salvation, which is the key to eternity.
The other four Apostles are represented in couples, among undulating vine leaves, in the vaults of the western and the eastern arms of the chapel’s cross. This is probably an allusion to John 15,1-8 ‘I am the vine; you are the branches. If you remain in me and I in you, you will bear much fruit’. At the key of these two vaults, there is a medallion enclosing the Christogram and the apocalyptic letters Α Ω that symbolise the beginning and the end of the world, namely Jesus Christ. 
The northern and the southern barrel-vaults are decorated with stars, rosaces and tangled tendrils on a blue background, imitating the decoration of textiles. 
The lunettes of the western and the eastern arm are decorated with two deer drinking water from a small lake lying between them. The rest of the surface is occupied by acanthus branches. This scene symbolises the souls that are thirsty for the divine truth, according to Psalm 41 (42).
The scene of the Good Shepherd is depicted in the lunette of the northern arm, above the entrance. The background is light blue. Christ is represented in the middle, sitting on a rock. He wears a golden tunic and a purple mantle. He holds a Latin cross with His left hand, while with His right hand He touches tenderly one of the six sheep that surround Him in the heavenly setting. The fact that this scene is situated above the entrance indicates its connection with the passage from the gospel of John (10,7-10) ‘I am the door of the sheep. All that ever came before me are thieves and robbers; but the sheep did not hear them. I am the door; by me if any man enters in, he shall be saved, and shall go in and out, and find pasture.’ Thus, it underlines the importance of the entrance, as the gate to the State of God, which is the Church. Furthermore, the Good Shepherd can be linked to the Apocalyptic Cross at the centre of the dome, as it is a symbol of the triumphant Christ in Paradise, surrounded by the righteous. The scene has been inspired by the representation of Christ-Orpheus surrounded by animals. 
Opposite the entrance, in the lunette of the southern arm, on a light blue background, there is a man dressed in white, supporting a cross-shaped staff on his right shoulder and holding an open book with his left hand. He is moving quickly from the right to the centre, where there is a burning grill. On the left side is depicted an open bookcase; the four gospels appear on the shelves. Despite the lack of an inscription, it is accepted that this is S. Lorenzo, to whom is dedicated the entire chapel. As a deacon, S. Lorenzo was reading and guarding the gospels; this is why they are in the scene beside the burning grill, which is the instrument of S. Lorenzo’s passion. Therefore, this scene conveys the message that the Saint was tortured and became a martyr for the sake of the truth written in the gospels.
In terms of style, the mosaics of the so-called Mausoleum of Galla Placidia are attached to the Hellenistic tradition.",425,450,2226,1088,Alexandra Konstantinidou,2024-02-01 23:42:18.477 +0100,2024-02-04 20:44:57.103 +0100,Database of Religious History (DRH)
2160,Manichaeans,43,Religious Group (v6),"Manichaeism was a dualistic religious movement that was founded in Persia in the 3rd century CE by Mani, who was known as the Apostle of Light or the supreme illuminator. Even though Manichaeism was broadly considered as a Christian heresy, which many Christian Fathers opposed with their writings, it was in fact a religion per se. The coherence of its doctrines and the rigidness of the structure and institutions, preserved throughout its history a unity and unique character. The founder of Manichaeism was Mani. He was of Iranian origin, born in 216 near Seleucia-Ctesiphon (southern Babylonia), in modern day Iraq, in the Parthian Empire. It is believed that his parents were members of the Jewish Christian Gnostic sect known as the Elcesaites, a sect active between 100 and 400 CE originating in the Transjordan region. Mani considered himself as the final successor in a long line of prophets, from Adam to Jesus Christ, also including Buddha and Zoroaster. His views on other, earlier religious systems was critical, since he believed that the effectiveness of religious experience, as well as the transcendental experiences were limited. He therefore regarded himself as the carrier of a universal message destined to replace any other religion. In his effort to prevent corruption and to ensure doctrinal unity, he recorded his teachings in writing and gave them canonical status during his lifetime. At the age of 24, after receiving a divine order that imposed him to publicly proclaim his doctrines, Mani began preaching throughout the Persian empire. Mani pursued to establish an ecumenical and universal religion that would integrate all the teachings of previously revealed truths, particularly those of Zoroaster, Buddha, and Jesus. However, beyond mere syncretism, it sought the proclamation of a truth that could be perceived in different forms. Manichaeism, therefore, resembles Iranian and Indian religions, as well as Christianity, Buddhism, and Taoism, depending on the context and in accordance with the different cultural background into which it spread. Mani’s missionary activity was unconstrained since he had the support of the Sasanian Empire. However, he failed to win the favor of the next generation of Persian royalty, the Emperor Bahram I, and with the disapproval of the Zoroastrian clergy Mani possibly died imprisoned (perhaps in 276-277) awaiting execution- his followers called that period the “Passion of the Illuminator” or Mani’s “crucifixion”. From its very first steps, the Manichaean church begun an active missionary activity to convert the world. Mani encouraged the translation of his writings into other languages and organized an extensive mission program. Manichaeism, hence, quickly spread west into the Roman Empire. From Egypt it moved across northern Africa, managing to convert figures such as the young Augustine, and even reached Rome in the early 4th century. It was during that century that the Manichaean expansion in the West reached its peak, establishing churches in southern Gaul and Spain, while it has also spread to the eastern provinces of the Persian Sasanian empire. The expansion of the Manichaeans to the East had already begun in the 7th century, after China’s conquest of East Turkistan. A Manichaean missionary reached the Chinese court in 694, and in 732 an edict gave the religion freedom of worship in China. When East Turkistan was conquered in the 8th century by the Uyghur Turks, one of their leaders adopted Manichaeism. Manichaeism thus remained the state religion of the Uyghur kingdom until its overthrow in 840. Manichaeism probably survived in East Turkistan until the Mongol invasion in the 13th century. In China it was forbidden in 843, but, although persecuted, it continued there at least until the 14th century. Beliefs similar to Manichaeism appeared during the Middle Ages in Europe in the so-called neo-Manichaean sects. Groups such as the Paulicians (Armenia, 7th century), the Bogomilists (Bulgaria, 10th century), and the Cathari or Albigensians (southern France, 12th century) bore strong resemblances to Manichaeism. Mani and the Manichaeans were fiercely attacked by both the Christian church and the Roman state. Several Church Fathers, such as Serapion of Thmuis, Titus of Bostra, Epiphanius of Salamis, Cyril of Jerusalem, Augustine, John the Grammarian wrote treatises against Manichaeism, while philosophers also, such as Alexander of Lycopolis and Simplicius, attacked their doctrines. Hence, Manichaeism disappeared almost entirely from western Europe by the end of the 5th century and from the Byzantine empire during the 6th century.",250,843,2228,1170,Lampros Alexopoulos,2024-02-02 18:31:40.583 +0100,2024-02-05 16:04:55.981 +0100,Database of Religious History (DRH)
2161,Church of Hagios Vasileios tes Gephyras (of the bridge),50,Religious Place (v1.2),"The church of Hagios Vassileios tes Gefyras (of the bridge) takes its name after its location, 1 km west of the old bridge of Arta. While originally believed to date back to the 9th century, some scholars argue for its redating to the second half of the 13th century. The presence of four layers of frescoes from different periods suggests subsequent renovations and continued use. The church has maintained its original free-cross plan, which includes a barrel-vaulted narthex on the west and a semicircular apse on the east side. The prominent cylindrical dome, now topped with a conical roof from a later period, features eight windows that illuminate the interior. Additional windows on the north and south sides, along with covered ones in the narthex, contribute to the overall lighting of the church. The church has two parekklesia, the south venerates St. Gregory, and the north in honor of St. John the Chrysostom. The exterior of the church is decorated with dogtooth freezes (a common ornamentation on the exterior of Late Byzantine churches in Epiros). The exterior is adorned with dogtooth friezes, a common feature in Late Byzantine churches in Epiros. Bands of square tiles on the north and east sides, arranged to create an interlocking diamond pattern and painted in four colors, provide further decorative elements (such decoration can be seen also in the church of the Paregoritissa and Panagia Vellas). Notably, two glazed ceramic icons immured in the east façade on either side of the window, feature the Crucifixion and the three Prelates (Vasileios, Gregory, and John). In terms of the church’s interior decoration, the earliest frescoes date to the second half of the 13th century. From this phase, discernable is the Virgin Platytera flanked by two angels and two hierarchs in an act of blessing right and left of the conch’s window, and below the window is a bearded saint. Near these figures are two unknown deacons standing, an unknown and the protomartyr Stephanos. From the 13th century are also the wall paintings on the north wall of the eastern aisle, which include three full-bodied saints, Panteleemon, Eleutherios, and an unknown one. While, the south wall includes Damian, Kosmas, and Theodotes. In the north conch, is the bust of St. Germanos and the full-bodied St. Vlasios. A 16th-century fresco of St. Basil decorates the south conch. Additional fresco layers date to the 17th-18th centuries. The first to mention the church was Seraphim Xenopoulos o Byzantios (1864-1894), the Metropolitan of Arta, who writes that the church was renovated in 1632 from the hieromonk Theoklito.",1250,2024,2229,1487,Sofia Pitouli,2024-02-02 21:29:05.190 +0100,2024-02-03 08:23:09.227 +0100,Database of Religious History (DRH)
